candidate_id,r0_um,N_turns,sides,W_um,S_um,left_bridge_um,right_bridge_um,fdl_path,skill_path,gds_path,s2p_path
LQ_N2p5_R94_W10p4_S15,94.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R94_W10p4_S15.py,skill/LQ_N2p5_R94_W10p4_S15.il,gds/LQ_N2p5_R94_W10p4_S15.gds,s2p/LQ_N2p5_R94_W10p4_S15.s2p
LQ_N2p5_R94_W10p4_S12,94.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R94_W10p4_S12.py,skill/LQ_N2p5_R94_W10p4_S12.il,gds/LQ_N2p5_R94_W10p4_S12.gds,s2p/LQ_N2p5_R94_W10p4_S12.s2p
LQ_N2p5_R96_W11p2_S14,96.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R96_W11p2_S14.py,skill/LQ_N2p5_R96_W11p2_S14.il,gds/LQ_N2p5_R96_W11p2_S14.gds,s2p/LQ_N2p5_R96_W11p2_S14.s2p
LQ_N2p5_R93_W10p4_S15,93.0,2.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N2p5_R93_W10p4_S15.py,skill/LQ_N2p5_R93_W10p4_S15.il,gds/LQ_N2p5_R93_W10p4_S15.gds,s2p/LQ_N2p5_R93_W10p4_S15.s2p
LQ_N2p5_R93_W10p4_S12,93.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R93_W10p4_S12.py,skill/LQ_N2p5_R93_W10p4_S12.il,gds/LQ_N2p5_R93_W10p4_S12.gds,s2p/LQ_N2p5_R93_W10p4_S12.s2p
LQ_N2p5_R95_W11p2_S14,95.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R95_W11p2_S14.py,skill/LQ_N2p5_R95_W11p2_S14.il,gds/LQ_N2p5_R95_W11p2_S14.gds,s2p/LQ_N2p5_R95_W11p2_S14.s2p
LQ_N2p5_R96_W10p4_S14,96.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R96_W10p4_S14.py,skill/LQ_N2p5_R96_W10p4_S14.il,gds/LQ_N2p5_R96_W10p4_S14.gds,s2p/LQ_N2p5_R96_W10p4_S14.s2p
LQ_N2p5_R92_W10p4_S12,92.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R92_W10p4_S12.py,skill/LQ_N2p5_R92_W10p4_S12.il,gds/LQ_N2p5_R92_W10p4_S12.gds,s2p/LQ_N2p5_R92_W10p4_S12.s2p
LQ_N2p5_R94_W11p2_S14,94.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R94_W11p2_S14.py,skill/LQ_N2p5_R94_W11p2_S14.il,gds/LQ_N2p5_R94_W11p2_S14.gds,s2p/LQ_N2p5_R94_W11p2_S14.s2p
LQ_N2p5_R95_W10p4_S14,95.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R95_W10p4_S14.py,skill/LQ_N2p5_R95_W10p4_S14.il,gds/LQ_N2p5_R95_W10p4_S14.gds,s2p/LQ_N2p5_R95_W10p4_S14.s2p
LQ_N2p5_R91_W10p4_S12,91.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R91_W10p4_S12.py,skill/LQ_N2p5_R91_W10p4_S12.il,gds/LQ_N2p5_R91_W10p4_S12.gds,s2p/LQ_N2p5_R91_W10p4_S12.s2p
LQ_N2p5_R93_W11p2_S14,93.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R93_W11p2_S14.py,skill/LQ_N2p5_R93_W11p2_S14.il,gds/LQ_N2p5_R93_W11p2_S14.gds,s2p/LQ_N2p5_R93_W11p2_S14.s2p
LQ_N2p5_R94_W10p4_S14,94.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R94_W10p4_S14.py,skill/LQ_N2p5_R94_W10p4_S14.il,gds/LQ_N2p5_R94_W10p4_S14.gds,s2p/LQ_N2p5_R94_W10p4_S14.s2p
LQ_N2p5_R90_W10p4_S12,90.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R90_W10p4_S12.py,skill/LQ_N2p5_R90_W10p4_S12.il,gds/LQ_N2p5_R90_W10p4_S12.gds,s2p/LQ_N2p5_R90_W10p4_S12.s2p
LQ_N2p5_R96_W9p6_S12,96.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R96_W9p6_S12.py,skill/LQ_N2p5_R96_W9p6_S12.il,gds/LQ_N2p5_R96_W9p6_S12.gds,s2p/LQ_N2p5_R96_W9p6_S12.s2p
LQ_N2p5_R92_W11p2_S14,92.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R92_W11p2_S14.py,skill/LQ_N2p5_R92_W11p2_S14.il,gds/LQ_N2p5_R92_W11p2_S14.gds,s2p/LQ_N2p5_R92_W11p2_S14.s2p
LQ_N2p5_R93_W10p4_S14,93.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R93_W10p4_S14.py,skill/LQ_N2p5_R93_W10p4_S14.il,gds/LQ_N2p5_R93_W10p4_S14.gds,s2p/LQ_N2p5_R93_W10p4_S14.s2p
LQ_N2p5_R89_W10p4_S12,89.0,2.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N2p5_R89_W10p4_S12.py,skill/LQ_N2p5_R89_W10p4_S12.il,gds/LQ_N2p5_R89_W10p4_S12.gds,s2p/LQ_N2p5_R89_W10p4_S12.s2p
LQ_N2p5_R95_W9p6_S12,95.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R95_W9p6_S12.py,skill/LQ_N2p5_R95_W9p6_S12.il,gds/LQ_N2p5_R95_W9p6_S12.gds,s2p/LQ_N2p5_R95_W9p6_S12.s2p
LQ_N2p5_R91_W11p2_S14,91.0,2.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N2p5_R91_W11p2_S14.py,skill/LQ_N2p5_R91_W11p2_S14.il,gds/LQ_N2p5_R91_W11p2_S14.gds,s2p/LQ_N2p5_R91_W11p2_S14.s2p
LQ_N2p5_R92_W10p4_S14,92.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R92_W10p4_S14.py,skill/LQ_N2p5_R92_W10p4_S14.il,gds/LQ_N2p5_R92_W10p4_S14.gds,s2p/LQ_N2p5_R92_W10p4_S14.s2p
LQ_N2p5_R94_W9p6_S12,94.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R94_W9p6_S12.py,skill/LQ_N2p5_R94_W9p6_S12.il,gds/LQ_N2p5_R94_W9p6_S12.gds,s2p/LQ_N2p5_R94_W9p6_S12.s2p
LQ_N3p5_R54_W12_S18,54.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R54_W12_S18.py,skill/LQ_N3p5_R54_W12_S18.il,gds/LQ_N3p5_R54_W12_S18.gds,s2p/LQ_N3p5_R54_W12_S18.s2p
LQ_N2p5_R96_W9p6_S14,96.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R96_W9p6_S14.py,skill/LQ_N2p5_R96_W9p6_S14.il,gds/LQ_N2p5_R96_W9p6_S14.gds,s2p/LQ_N2p5_R96_W9p6_S14.s2p
LQ_N2p5_R91_W10p4_S14,91.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R91_W10p4_S14.py,skill/LQ_N2p5_R91_W10p4_S14.il,gds/LQ_N2p5_R91_W10p4_S14.gds,s2p/LQ_N2p5_R91_W10p4_S14.s2p
LQ_N2p5_R93_W9p6_S12,93.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R93_W9p6_S12.py,skill/LQ_N2p5_R93_W9p6_S12.il,gds/LQ_N2p5_R93_W9p6_S12.gds,s2p/LQ_N2p5_R93_W9p6_S12.s2p
LQ_N3p5_R53_W12_S18,53.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R53_W12_S18.py,skill/LQ_N3p5_R53_W12_S18.il,gds/LQ_N3p5_R53_W12_S18.gds,s2p/LQ_N3p5_R53_W12_S18.s2p
LQ_N2p5_R95_W9p6_S14,95.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R95_W9p6_S14.py,skill/LQ_N2p5_R95_W9p6_S14.il,gds/LQ_N2p5_R95_W9p6_S14.gds,s2p/LQ_N2p5_R95_W9p6_S14.s2p
LQ_N2p5_R90_W10p4_S14,90.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R90_W10p4_S14.py,skill/LQ_N2p5_R90_W10p4_S14.il,gds/LQ_N2p5_R90_W10p4_S14.gds,s2p/LQ_N2p5_R90_W10p4_S14.s2p
LQ_N2p5_R92_W9p6_S12,92.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R92_W9p6_S12.py,skill/LQ_N2p5_R92_W9p6_S12.il,gds/LQ_N2p5_R92_W9p6_S12.gds,s2p/LQ_N2p5_R92_W9p6_S12.s2p
LQ_N3p5_R52_W12_S18,52.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R52_W12_S18.py,skill/LQ_N3p5_R52_W12_S18.il,gds/LQ_N3p5_R52_W12_S18.gds,s2p/LQ_N3p5_R52_W12_S18.s2p
LQ_N2p5_R94_W9p6_S14,94.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R94_W9p6_S14.py,skill/LQ_N2p5_R94_W9p6_S14.il,gds/LQ_N2p5_R94_W9p6_S14.gds,s2p/LQ_N2p5_R94_W9p6_S14.s2p
LQ_N2p5_R89_W10p4_S14,89.0,2.5,12,10.4,14.0,180.0,180.0,fdl/LQ_N2p5_R89_W10p4_S14.py,skill/LQ_N2p5_R89_W10p4_S14.il,gds/LQ_N2p5_R89_W10p4_S14.gds,s2p/LQ_N2p5_R89_W10p4_S14.s2p
LQ_N2p5_R91_W9p6_S12,91.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R91_W9p6_S12.py,skill/LQ_N2p5_R91_W9p6_S12.il,gds/LQ_N2p5_R91_W9p6_S12.gds,s2p/LQ_N2p5_R91_W9p6_S12.s2p
LQ_N3p5_R51_W12_S18,51.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R51_W12_S18.py,skill/LQ_N3p5_R51_W12_S18.il,gds/LQ_N3p5_R51_W12_S18.gds,s2p/LQ_N3p5_R51_W12_S18.s2p
LQ_N2p5_R93_W9p6_S14,93.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R93_W9p6_S14.py,skill/LQ_N2p5_R93_W9p6_S14.il,gds/LQ_N2p5_R93_W9p6_S14.gds,s2p/LQ_N2p5_R93_W9p6_S14.s2p
LQ_N2p5_R90_W9p6_S12,90.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R90_W9p6_S12.py,skill/LQ_N2p5_R90_W9p6_S12.il,gds/LQ_N2p5_R90_W9p6_S12.gds,s2p/LQ_N2p5_R90_W9p6_S12.s2p
LQ_N3p5_R50_W12_S18,50.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R50_W12_S18.py,skill/LQ_N3p5_R50_W12_S18.il,gds/LQ_N3p5_R50_W12_S18.gds,s2p/LQ_N3p5_R50_W12_S18.s2p
LQ_N2p5_R92_W9p6_S14,92.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R92_W9p6_S14.py,skill/LQ_N2p5_R92_W9p6_S14.il,gds/LQ_N2p5_R92_W9p6_S14.gds,s2p/LQ_N2p5_R92_W9p6_S14.s2p
LQ_N2p5_R89_W9p6_S12,89.0,2.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N2p5_R89_W9p6_S12.py,skill/LQ_N2p5_R89_W9p6_S12.il,gds/LQ_N2p5_R89_W9p6_S12.gds,s2p/LQ_N2p5_R89_W9p6_S12.s2p
LQ_N3p5_R49_W12_S18,49.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R49_W12_S18.py,skill/LQ_N3p5_R49_W12_S18.il,gds/LQ_N3p5_R49_W12_S18.gds,s2p/LQ_N3p5_R49_W12_S18.s2p
LQ_N2p5_R91_W9p6_S14,91.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R91_W9p6_S14.py,skill/LQ_N2p5_R91_W9p6_S14.il,gds/LQ_N2p5_R91_W9p6_S14.gds,s2p/LQ_N2p5_R91_W9p6_S14.s2p
LQ_N3p5_R48_W12_S18,48.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R48_W12_S18.py,skill/LQ_N3p5_R48_W12_S18.il,gds/LQ_N3p5_R48_W12_S18.gds,s2p/LQ_N3p5_R48_W12_S18.s2p
LQ_N2p5_R90_W9p6_S14,90.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R90_W9p6_S14.py,skill/LQ_N2p5_R90_W9p6_S14.il,gds/LQ_N2p5_R90_W9p6_S14.gds,s2p/LQ_N2p5_R90_W9p6_S14.s2p
LQ_N3p5_R47_W12_S18,47.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R47_W12_S18.py,skill/LQ_N3p5_R47_W12_S18.il,gds/LQ_N3p5_R47_W12_S18.gds,s2p/LQ_N3p5_R47_W12_S18.s2p
LQ_N2p5_R89_W9p6_S14,89.0,2.5,12,9.6,14.0,180.0,180.0,fdl/LQ_N2p5_R89_W9p6_S14.py,skill/LQ_N2p5_R89_W9p6_S14.il,gds/LQ_N2p5_R89_W9p6_S14.gds,s2p/LQ_N2p5_R89_W9p6_S14.s2p
LQ_N3p5_R59_W12_S16,59.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R59_W12_S16.py,skill/LQ_N3p5_R59_W12_S16.il,gds/LQ_N3p5_R59_W12_S16.gds,s2p/LQ_N3p5_R59_W12_S16.s2p
LQ_N3p5_R58_W12_S16,58.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R58_W12_S16.py,skill/LQ_N3p5_R58_W12_S16.il,gds/LQ_N3p5_R58_W12_S16.gds,s2p/LQ_N3p5_R58_W12_S16.s2p
LQ_N3p5_R53_W11p2_S16,53.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R53_W11p2_S16.py,skill/LQ_N3p5_R53_W11p2_S16.il,gds/LQ_N3p5_R53_W11p2_S16.gds,s2p/LQ_N3p5_R53_W11p2_S16.s2p
LQ_N3p5_R57_W12_S16,57.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R57_W12_S16.py,skill/LQ_N3p5_R57_W12_S16.il,gds/LQ_N3p5_R57_W12_S16.gds,s2p/LQ_N3p5_R57_W12_S16.s2p
LQ_N3p5_R56_W9p6_S12,56.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R56_W9p6_S12.py,skill/LQ_N3p5_R56_W9p6_S12.il,gds/LQ_N3p5_R56_W9p6_S12.gds,s2p/LQ_N3p5_R56_W9p6_S12.s2p
LQ_N3p5_R56_W12_S16,56.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R56_W12_S16.py,skill/LQ_N3p5_R56_W12_S16.il,gds/LQ_N3p5_R56_W12_S16.gds,s2p/LQ_N3p5_R56_W12_S16.s2p
LQ_N3p5_R55_W9p6_S12,55.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R55_W9p6_S12.py,skill/LQ_N3p5_R55_W9p6_S12.il,gds/LQ_N3p5_R55_W9p6_S12.gds,s2p/LQ_N3p5_R55_W9p6_S12.s2p
LQ_N3p5_R51_W11p2_S16,51.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R51_W11p2_S16.py,skill/LQ_N3p5_R51_W11p2_S16.il,gds/LQ_N3p5_R51_W11p2_S16.gds,s2p/LQ_N3p5_R51_W11p2_S16.s2p
LQ_N3p5_R55_W12_S16,55.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R55_W12_S16.py,skill/LQ_N3p5_R55_W12_S16.il,gds/LQ_N3p5_R55_W12_S16.gds,s2p/LQ_N3p5_R55_W12_S16.s2p
LQ_N3p5_R56_W11p2_S15,56.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R56_W11p2_S15.py,skill/LQ_N3p5_R56_W11p2_S15.il,gds/LQ_N3p5_R56_W11p2_S15.gds,s2p/LQ_N3p5_R56_W11p2_S15.s2p
LQ_N3p5_R72_W12_S18,72.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R72_W12_S18.py,skill/LQ_N3p5_R72_W12_S18.il,gds/LQ_N3p5_R72_W12_S18.gds,s2p/LQ_N3p5_R72_W12_S18.s2p
LQ_N3p5_R71_W12_S18,71.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R71_W12_S18.py,skill/LQ_N3p5_R71_W12_S18.il,gds/LQ_N3p5_R71_W12_S18.gds,s2p/LQ_N3p5_R71_W12_S18.s2p
LQ_N3p5_R70_W12_S18,70.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R70_W12_S18.py,skill/LQ_N3p5_R70_W12_S18.il,gds/LQ_N3p5_R70_W12_S18.gds,s2p/LQ_N3p5_R70_W12_S18.s2p
LQ_N3p5_R69_W12_S18,69.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R69_W12_S18.py,skill/LQ_N3p5_R69_W12_S18.il,gds/LQ_N3p5_R69_W12_S18.gds,s2p/LQ_N3p5_R69_W12_S18.s2p
LQ_N3p5_R68_W12_S18,68.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R68_W12_S18.py,skill/LQ_N3p5_R68_W12_S18.il,gds/LQ_N3p5_R68_W12_S18.gds,s2p/LQ_N3p5_R68_W12_S18.s2p
LQ_N3p5_R67_W12_S18,67.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R67_W12_S18.py,skill/LQ_N3p5_R67_W12_S18.il,gds/LQ_N3p5_R67_W12_S18.gds,s2p/LQ_N3p5_R67_W12_S18.s2p
LQ_N3p5_R66_W12_S18,66.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R66_W12_S18.py,skill/LQ_N3p5_R66_W12_S18.il,gds/LQ_N3p5_R66_W12_S18.gds,s2p/LQ_N3p5_R66_W12_S18.s2p
LQ_N3p5_R65_W12_S18,65.0,3.5,12,12.0,18.0,180.0,180.0,fdl/LQ_N3p5_R65_W12_S18.py,skill/LQ_N3p5_R65_W12_S18.il,gds/LQ_N3p5_R65_W12_S18.gds,s2p/LQ_N3p5_R65_W12_S18.s2p
LQ_N3p5_R66_W11p2_S16,66.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R66_W11p2_S16.py,skill/LQ_N3p5_R66_W11p2_S16.il,gds/LQ_N3p5_R66_W11p2_S16.gds,s2p/LQ_N3p5_R66_W11p2_S16.s2p
LQ_N3p5_R69_W9p6_S12,69.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R69_W9p6_S12.py,skill/LQ_N3p5_R69_W9p6_S12.il,gds/LQ_N3p5_R69_W9p6_S12.gds,s2p/LQ_N3p5_R69_W9p6_S12.s2p
LQ_N3p5_R65_W11p2_S16,65.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R65_W11p2_S16.py,skill/LQ_N3p5_R65_W11p2_S16.il,gds/LQ_N3p5_R65_W11p2_S16.gds,s2p/LQ_N3p5_R65_W11p2_S16.s2p
LQ_N3p5_R69_W12_S16,69.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R69_W12_S16.py,skill/LQ_N3p5_R69_W12_S16.il,gds/LQ_N3p5_R69_W12_S16.gds,s2p/LQ_N3p5_R69_W12_S16.s2p
LQ_N3p5_R68_W9p6_S12,68.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R68_W9p6_S12.py,skill/LQ_N3p5_R68_W9p6_S12.il,gds/LQ_N3p5_R68_W9p6_S12.gds,s2p/LQ_N3p5_R68_W9p6_S12.s2p
LQ_N3p5_R64_W11p2_S16,64.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R64_W11p2_S16.py,skill/LQ_N3p5_R64_W11p2_S16.il,gds/LQ_N3p5_R64_W11p2_S16.gds,s2p/LQ_N3p5_R64_W11p2_S16.s2p
LQ_N3p5_R68_W12_S16,68.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R68_W12_S16.py,skill/LQ_N3p5_R68_W12_S16.il,gds/LQ_N3p5_R68_W12_S16.gds,s2p/LQ_N3p5_R68_W12_S16.s2p
LQ_N3p5_R67_W9p6_S12,67.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R67_W9p6_S12.py,skill/LQ_N3p5_R67_W9p6_S12.il,gds/LQ_N3p5_R67_W9p6_S12.gds,s2p/LQ_N3p5_R67_W9p6_S12.s2p
LQ_N3p5_R63_W11p2_S16,63.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R63_W11p2_S16.py,skill/LQ_N3p5_R63_W11p2_S16.il,gds/LQ_N3p5_R63_W11p2_S16.gds,s2p/LQ_N3p5_R63_W11p2_S16.s2p
LQ_N3p5_R67_W12_S16,67.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R67_W12_S16.py,skill/LQ_N3p5_R67_W12_S16.il,gds/LQ_N3p5_R67_W12_S16.gds,s2p/LQ_N3p5_R67_W12_S16.s2p
LQ_N3p5_R62_W10p4_S12,62.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R62_W10p4_S12.py,skill/LQ_N3p5_R62_W10p4_S12.il,gds/LQ_N3p5_R62_W10p4_S12.gds,s2p/LQ_N3p5_R62_W10p4_S12.s2p
LQ_N3p5_R66_W9p6_S12,66.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R66_W9p6_S12.py,skill/LQ_N3p5_R66_W9p6_S12.il,gds/LQ_N3p5_R66_W9p6_S12.gds,s2p/LQ_N3p5_R66_W9p6_S12.s2p
LQ_N3p5_R62_W11p2_S16,62.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R62_W11p2_S16.py,skill/LQ_N3p5_R62_W11p2_S16.il,gds/LQ_N3p5_R62_W11p2_S16.gds,s2p/LQ_N3p5_R62_W11p2_S16.s2p
LQ_N3p5_R66_W12_S16,66.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R66_W12_S16.py,skill/LQ_N3p5_R66_W12_S16.il,gds/LQ_N3p5_R66_W12_S16.gds,s2p/LQ_N3p5_R66_W12_S16.s2p
LQ_N3p5_R61_W10p4_S12,61.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R61_W10p4_S12.py,skill/LQ_N3p5_R61_W10p4_S12.il,gds/LQ_N3p5_R61_W10p4_S12.gds,s2p/LQ_N3p5_R61_W10p4_S12.s2p
LQ_N3p5_R65_W9p6_S12,65.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R65_W9p6_S12.py,skill/LQ_N3p5_R65_W9p6_S12.il,gds/LQ_N3p5_R65_W9p6_S12.gds,s2p/LQ_N3p5_R65_W9p6_S12.s2p
LQ_N3p5_R61_W11p2_S16,61.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R61_W11p2_S16.py,skill/LQ_N3p5_R61_W11p2_S16.il,gds/LQ_N3p5_R61_W11p2_S16.gds,s2p/LQ_N3p5_R61_W11p2_S16.s2p
LQ_N3p5_R65_W12_S16,65.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R65_W12_S16.py,skill/LQ_N3p5_R65_W12_S16.il,gds/LQ_N3p5_R65_W12_S16.gds,s2p/LQ_N3p5_R65_W12_S16.s2p
LQ_N3p5_R66_W11p2_S15,66.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R66_W11p2_S15.py,skill/LQ_N3p5_R66_W11p2_S15.il,gds/LQ_N3p5_R66_W11p2_S15.gds,s2p/LQ_N3p5_R66_W11p2_S15.s2p
LQ_N3p5_R60_W10p4_S12,60.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R60_W10p4_S12.py,skill/LQ_N3p5_R60_W10p4_S12.il,gds/LQ_N3p5_R60_W10p4_S12.gds,s2p/LQ_N3p5_R60_W10p4_S12.s2p
LQ_N3p5_R65_W10p4_S15,65.0,3.5,12,10.4,15.0,180.0,180.0,fdl/LQ_N3p5_R65_W10p4_S15.py,skill/LQ_N3p5_R65_W10p4_S15.il,gds/LQ_N3p5_R65_W10p4_S15.gds,s2p/LQ_N3p5_R65_W10p4_S15.s2p
LQ_N3p5_R64_W9p6_S12,64.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R64_W9p6_S12.py,skill/LQ_N3p5_R64_W9p6_S12.il,gds/LQ_N3p5_R64_W9p6_S12.gds,s2p/LQ_N3p5_R64_W9p6_S12.s2p
LQ_N3p5_R60_W11p2_S16,60.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R60_W11p2_S16.py,skill/LQ_N3p5_R60_W11p2_S16.il,gds/LQ_N3p5_R60_W11p2_S16.gds,s2p/LQ_N3p5_R60_W11p2_S16.s2p
LQ_N3p5_R64_W12_S16,64.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R64_W12_S16.py,skill/LQ_N3p5_R64_W12_S16.il,gds/LQ_N3p5_R64_W12_S16.gds,s2p/LQ_N3p5_R64_W12_S16.s2p
LQ_N3p5_R65_W11p2_S15,65.0,3.5,12,11.2,15.0,180.0,180.0,fdl/LQ_N3p5_R65_W11p2_S15.py,skill/LQ_N3p5_R65_W11p2_S15.il,gds/LQ_N3p5_R65_W11p2_S15.gds,s2p/LQ_N3p5_R65_W11p2_S15.s2p
LQ_N3p5_R59_W10p4_S12,59.0,3.5,12,10.4,12.0,180.0,180.0,fdl/LQ_N3p5_R59_W10p4_S12.py,skill/LQ_N3p5_R59_W10p4_S12.il,gds/LQ_N3p5_R59_W10p4_S12.gds,s2p/LQ_N3p5_R59_W10p4_S12.s2p
LQ_N3p5_R63_W9p6_S12,63.0,3.5,12,9.6,12.0,180.0,180.0,fdl/LQ_N3p5_R63_W9p6_S12.py,skill/LQ_N3p5_R63_W9p6_S12.il,gds/LQ_N3p5_R63_W9p6_S12.gds,s2p/LQ_N3p5_R63_W9p6_S12.s2p
LQ_N3p5_R59_W11p2_S16,59.0,3.5,12,11.2,16.0,180.0,180.0,fdl/LQ_N3p5_R59_W11p2_S16.py,skill/LQ_N3p5_R59_W11p2_S16.il,gds/LQ_N3p5_R59_W11p2_S16.gds,s2p/LQ_N3p5_R59_W11p2_S16.s2p
LQ_N3p5_R63_W12_S16,63.0,3.5,12,12.0,16.0,180.0,180.0,fdl/LQ_N3p5_R63_W12_S16.py,skill/LQ_N3p5_R63_W12_S16.il,gds/LQ_N3p5_R63_W12_S16.gds,s2p/LQ_N3p5_R63_W12_S16.s2p
LQ_N3p5_R66_W11p2_S14,66.0,3.5,12,11.2,14.0,180.0,180.0,fdl/LQ_N3p5_R66_W11p2_S14.py,skill/LQ_N3p5_R66_W11p2_S14.il,gds/LQ_N3p5_R66_W11p2_S14.gds,s2p/LQ_N3p5_R66_W11p2_S14.s2p
